,Unnamed: 0,Unnamed: 0.1,title,location1,location2,location3,area,orientation,room_type,price,url,ave_price
7367,7367,39820,整租·天悦 3室2厅 南,徐汇,康健,天悦,99,南,3室2厅1卫,17000,/zufang/SH1713024528226975744.html,171
7368,7368,39821,整租·东安一村 1室1厅 南,徐汇,徐家汇,东安一村,37,南,1室1厅1卫,6300,/zufang/SH1713025189819711488.html,170
7369,7369,39822,整租·长桥五村 1室1厅 南,徐汇,长桥,长桥五村,40,南,1室1厅1卫,5000,/zufang/SH1713031801414352896.html,125
7370,7370,39823,整租·吴兴路261弄 1室0厅 东南,徐汇,衡山路,吴兴路261弄,30,东南,1室0厅1卫,14500,/zufang/SH1713040079670214656.html,483
7371,7371,39824,整租·嘉善路232弄 2室1厅 南,徐汇,建国西路,嘉善路232弄,49,南,2室1厅1卫,9800,/zufang/SH1713033983807193088.html,200
7372,7372,39825,整租·花苑茶花园 1室1厅 南,徐汇,康健,花苑茶花园,41,南,1室1厅1卫,4800,/zufang/SH1713044771812933632.html,117
7373,7373,39826,整租·华发小区 2室1厅 南,徐汇,华泾,华发小区,57,南,2室1厅1卫,4600,/zufang/SH1713082129945985024.html,80
7374,7374,39827,整租·盛华景苑 2室2厅 南,徐汇,华泾,盛华景苑,81,南,2室2厅1卫,6200,/zufang/SH1713114046602936320.html,76
7375,7375,39828,整租·乐山四五村 1室0厅 西/北,徐汇,徐家汇,乐山四五村,16,西 北,1室0厅1卫,4000,/zufang/SH1710617717972664320.html,250
7376,7376,39829,整租·俞一小区 2室1厅 南/北,徐汇,龙华,俞一小区,57,南 北,2室1厅1卫,7600,/zufang/SH1710618477410123776.html,133
7377,7377,39830,整租·寿昌坊 2室1厅 南,徐汇,康健,寿昌坊,58,南,2室1厅1卫,6300,/zufang/SH1710867923834241024.html,108
7378,7378,39831,整租·龙吴路9弄 1室1厅 南,徐汇,万体馆,龙吴路9弄,33,南,1室1厅1卫,5500,/zufang/SH1710857642705944576.html,166
